DateID,Date,Year,Month,Day,Month-Year,Day-Month-Year,ChicagoFiscalYear,IllinoisFiscalYear,Federal Holiday,DayOfWeek,Weekend,MinTemp(F),MaxTemp(F),New Snow,Snow Depth,Precipitation
242,8/29/2012,2012,8,29,08_2012,29_08_2012,2012,2013,,Wednesday,weekday,65,84,0,0,0
243,8/30/2012,2012,8,30,08_2012,30_08_2012,2012,2013,,Thursday,weekday,64,90,0,0,0
244,8/31/2012,2012,8,31,08_2012,31_08_2012,2012,2013,,Friday,weekday,71,92,0,0,0
245,9/1/2012,2012,9,1,09_2012,01_09_2012,2012,2013,,Saturday,weekend,71,75,0,0,0.001
246,9/2/2012,2012,9,2,09_2012,02_09_2012,2012,2013,,Sunday,weekend,73,82,0,0,0.001
247,9/3/2012,2012,9,3,09_2012,03_09_2012,2012,2013,Labor Day,Monday,weekday,71,88,0,0,0
248,9/4/2012,2012,9,4,09_2012,04_09_2012,2012,2013,,Tuesday,weekday,66,90,0,0,0.64
249,9/5/2012,2012,9,5,09_2012,05_09_2012,2012,2013,,Wednesday,weekday,63,86,0,0,0.16
250,9/6/2012,2012,9,6,09_2012,06_09_2012,2012,2013,,Thursday,weekday,68,86,0,0,0
251,9/7/2012,2012,9,7,09_2012,07_09_2012,2012,2013,,Friday,weekday,59,78,0,0,0.06
252,9/8/2012,2012,9,8,09_2012,08_09_2012,2012,2013,,Saturday,weekend,54,73,0,0,0.28
253,9/9/2012,2012,9,9,09_2012,09_09_2012,2012,2013,,Sunday,weekend,55,72,0,0,0
254,9/10/2012,2012,9,10,09_2012,10_09_2012,2012,2013,,Monday,weekday,52,75,0,0,0
255,9/11/2012,2012,9,11,09_2012,11_09_2012,2012,2013,,Tuesday,weekday,52,83,0,0,0
256,9/12/2012,2012,9,12,09_2012,12_09_2012,2012,2013,,Wednesday,weekday,63,86,0,0,0
257,9/13/2012,2012,9,13,09_2012,13_09_2012,2012,2013,,Thursday,weekday,54,71,0,0,0.19
258,9/14/2012,2012,9,14,09_2012,14_09_2012,2012,2013,,Friday,weekday,51,76,0,0,0
259,9/15/2012,2012,9,15,09_2012,15_09_2012,2012,2013,,Saturday,weekend,50,79,0,0,0
260,9/16/2012,2012,9,16,09_2012,16_09_2012,2012,2013,,Sunday,weekend,49,77,0,0,0
261,9/17/2012,2012,9,17,09_2012,17_09_2012,2012,2013,,Monday,weekday,55,78,0,0,0.26
262,9/18/2012,2012,9,18,09_2012,18_09_2012,2012,2013,,Tuesday,weekday,47,63,0,0,0.001
263,9/19/2012,2012,9,19,09_2012,19_09_2012,2012,2013,,Wednesday,weekday,41,73,0,0,0
264,9/20/2012,2012,9,20,09_2012,20_09_2012,2012,2013,,Thursday,weekday,51,72,0,0,0
265,9/21/2012,2012,9,21,09_2012,21_09_2012,2012,2013,,Friday,weekday,48,60,0,0,0.15
266,9/22/2012,2012,9,22,09_2012,22_09_2012,2012,2013,,Saturday,weekend,44,59,0,0,0.02
267,9/23/2012,2012,9,23,09_2012,23_09_2012,2012,2013,,Sunday,weekend,40,61,0,0,0
268,9/24/2012,2012,9,24,09_2012,24_09_2012,2012,2013,,Monday,weekday,37,70,0,0,0
269,9/25/2012,2012,9,25,09_2012,25_09_2012,2012,2013,,Tuesday,weekday,49,77,0,0,0
270,9/26/2012,2012,9,26,09_2012,26_09_2012,2012,2013,,Wednesday,weekday,53,68,0,0,0
271,9/27/2012,2012,9,27,09_2012,27_09_2012,2012,2013,,Thursday,weekday,46,65,0,0,0
272,9/28/2012,2012,9,28,09_2012,28_09_2012,2012,2013,,Friday,weekday,50,67,0,0,0.001
273,9/29/2012,2012,9,29,09_2012,29_09_2012,2012,2013,,Saturday,weekend,48,79,0,0,0
274,9/30/2012,2012,9,30,09_2012,30_09_2012,2012,2013,,Sunday,weekend,50,66,0,0,0
275,10/1/2012,2012,10,1,10_2012,01_10_2012,2012,2013,,Monday,weekday,47,66,0,0,0
276,10/2/2012,2012,10,2,10_2012,02_10_2012,2012,2013,,Tuesday,weekday,53,69,0,0,0
277,10/3/2012,2012,10,3,10_2012,03_10_2012,2012,2013,,Wednesday,weekday,59,63,0,0,0.26
278,10/4/2012,2012,10,4,10_2012,04_10_2012,2012,2013,,Thursday,weekday,48,77,0,0,0.12
279,10/5/2012,2012,10,5,10_2012,05_10_2012,2012,2013,,Friday,weekday,39,50,0,0,0
280,10/6/2012,2012,10,6,10_2012,06_10_2012,2012,2013,,Saturday,weekend,34,50,0,0,0
281,10/7/2012,2012,10,7,10_2012,07_10_2012,2012,2013,,Sunday,weekend,36,51,0,0,0
282,10/8/2012,2012,10,8,10_2012,08_10_2012,2012,2013,Columbus Day,Monday,weekday,32,60,0,0,0
283,10/9/2012,2012,10,9,10_2012,09_10_2012,2012,2013,,Tuesday,weekday,42,65,0,0,0.17
284,10/10/2012,2012,10,10,10_2012,10_10_2012,2012,2013,,Wednesday,weekday,35,51,0,0,0
285,10/11/2012,2012,10,11,10_2012,11_10_2012,2012,2013,,Thursday,weekday,35,67,0,0,0.02
286,10/12/2012,2012,10,12,10_2012,12_10_2012,2012,2013,,Friday,weekday,37,53,0,0,0.001
287,10/13/2012,2012,10,13,10_2012,13_10_2012,2012,2013,,Saturday,weekend,44,67,0,0,0.21
288,10/14/2012,2012,10,14,10_2012,14_10_2012,2012,2013,,Sunday,weekend,48,71,0,0,0.77
289,10/15/2012,2012,10,15,10_2012,15_10_2012,2012,2013,,Monday,weekday,41,60,0,0,0
290,10/16/2012,2012,10,16,10_2012,16_10_2012,2012,2013,,Tuesday,weekday,40,70,0,0,0
291,10/17/2012,2012,10,17,10_2012,17_10_2012,2012,2013,,Wednesday,weekday,54,68,0,0,0.51
292,10/18/2012,2012,10,18,10_2012,18_10_2012,2012,2013,,Thursday,weekday,45,54,0,0,0.07
293,10/19/2012,2012,10,19,10_2012,19_10_2012,2012,2013,,Friday,weekday,43,52,0,0,0.02
294,10/20/2012,2012,10,20,10_2012,20_10_2012,2012,2013,,Saturday,weekend,39,59,0,0,0
295,10/21/2012,2012,10,21,10_2012,21_10_2012,2012,2013,,Sunday,weekend,37,68,0,0,0
296,10/22/2012,2012,10,22,10_2012,22_10_2012,2012,2013,,Monday,weekday,49,65,0,0,0.81
297,10/23/2012,2012,10,23,10_2012,23_10_2012,2012,2013,,Tuesday,weekday,57,70,0,0,0.06
298,10/24/2012,2012,10,24,10_2012,24_10_2012,2012,2013,,Wednesday,weekday,58,78,0,0,0
299,10/25/2012,2012,10,25,10_2012,25_10_2012,2012,2013,,Thursday,weekday,45,75,0,0,0.13
300,10/26/2012,2012,10,26,10_2012,26_10_2012,2012,2013,,Friday,weekday,37,51,0,0,0
301,10/27/2012,2012,10,27,10_2012,27_10_2012,2012,2013,,Saturday,weekend,34,48,0,0,0
302,10/28/2012,2012,10,28,10_2012,28_10_2012,2012,2013,,Sunday,weekend,38,49,0,0,0
303,10/29/2012,2012,10,29,10_2012,29_10_2012,2012,2013,,Monday,weekday,36,51,0,0,0
304,10/30/2012,2012,10,30,10_2012,30_10_2012,2012,2013,,Tuesday,weekday,39,48,0,0,0
305,10/31/2012,2012,10,31,10_2012,31_10_2012,2012,2013,,Wednesday,weekday,34,50,0,0,0
306,11/1/2012,2012,11,1,11_2012,01_11_2012,2012,2013,,Thursday,weekday,34,54,0,0,0
307,11/2/2012,2012,11,2,11_2012,02_11_2012,2012,2013,,Friday,weekday,34,48,0,0,0
308,11/3/2012,2012,11,3,11_2012,03_11_2012,2012,2013,,Saturday,weekend,36,45,0,0,0.001
309,11/4/2012,2012,11,4,11_2012,04_11_2012,2012,2013,,Sunday,weekend,32,48,0,0,0
310,11/5/2012,2012,11,5,11_2012,05_11_2012,2012,2013,,Monday,weekday,32,44,0,0,0
311,11/6/2012,2012,11,6,11_2012,06_11_2012,2012,2013,,Tuesday,weekday,29,42,0,0,0.13
312,11/7/2012,2012,11,7,11_2012,07_11_2012,2012,2013,,Wednesday,weekday,40,47,0,0,0.03
313,11/8/2012,2012,11,8,11_2012,08_11_2012,2012,2013,,Thursday,weekday,35,45,0,0,0
314,11/9/2012,2012,11,9,11_2012,09_11_2012,2012,2013,,Friday,weekday,33,56,0,0,0
315,11/10/2012,2012,11,10,11_2012,10_11_2012,2012,2013,,Saturday,weekend,50,66,0,0,0.22
316,11/11/2012,2012,11,11,11_2012,11_11_2012,2012,2013,Veterans Day,Sunday,weekend,40,70,0,0,0.29
317,11/12/2012,2012,11,12,11_2012,12_11_2012,2012,2013,,Monday,weekday,29,40,0.001,0,0.001
318,11/13/2012,2012,11,13,11_2012,13_11_2012,2012,2013,,Tuesday,weekday,24,41,0,0,0
319,11/14/2012,2012,11,14,11_2012,14_11_2012,2012,2013,,Wednesday,weekday,29,45,0,0,0
320,11/15/2012,2012,11,15,11_2012,15_11_2012,2012,2013,,Thursday,weekday,30,48,0,0,0
321,11/16/2012,2012,11,16,11_2012,16_11_2012,2012,2013,,Friday,weekday,27,54,0,0,0
322,11/17/2012,2012,11,17,11_2012,17_11_2012,2012,2013,,Saturday,weekend,26,55,0,0,0
323,11/18/2012,2012,11,18,11_2012,18_11_2012,2012,2013,,Sunday,weekend,31,57,0,0,0
324,11/19/2012,2012,11,19,11_2012,19_11_2012,2012,2013,,Monday,weekday,36,59,0,0,0.01
325,11/20/2012,2012,11,20,11_2012,20_11_2012,2012,2013,,Tuesday,weekday,40,58,0,0,0
326,11/21/2012,2012,11,21,11_2012,21_11_2012,2012,2013,,Wednesday,weekday,34,54,0,0,0
327,11/22/2012,2012,11,22,11_2012,22_11_2012,2012,2013,Thanksgiving Day,Thursday,weekday,42,63,0,0,0.27
328,11/23/2012,2012,11,23,11_2012,23_11_2012,2012,2013,,Friday,weekday,28,42,0.001,0,0.001
329,11/24/2012,2012,11,24,11_2012,24_11_2012,2012,2013,,Saturday,weekend,24,32,0,0,0
330,11/25/2012,2012,11,25,11_2012,25_11_2012,2012,2013,,Sunday,weekend,29,43,0,0,0
331,11/26/2012,2012,11,26,11_2012,26_11_2012,2012,2013,,Monday,weekday,23,36,0,0,0
332,11/27/2012,2012,11,27,11_2012,27_11_2012,2012,2013,,Tuesday,weekday,17,33,0,0,0
333,11/28/2012,2012,11,28,11_2012,28_11_2012,2012,2013,,Wednesday,weekday,27,44,0,0,0
334,11/29/2012,2012,11,29,11_2012,29_11_2012,2012,2013,,Thursday,weekday,33,51,0,0,0
335,11/30/2012,2012,11,30,11_2012,30_11_2012,2012,2013,,Friday,weekday,36,51,0,0,0
336,12/1/2012,2012,12,1,12_2012,01_12_2012,2012,2013,,Saturday,weekend,29,59,0,0,0.001
337,12/2/2012,2012,12,2,12_2012,02_12_2012,2012,2013,,Sunday,weekend,44,63,0,0,0.06
338,12/3/2012,2012,12,3,12_2012,03_12_2012,2012,2013,,Monday,weekday,46,70,0,0,0.001
339,12/4/2012,2012,12,4,12_2012,04_12_2012,2012,2013,,Tuesday,weekday,38,59,0,0,0
340,12/5/2012,2012,12,5,12_2012,05_12_2012,2012,2013,,Wednesday,weekday,27,40,0,0,0
341,12/6/2012,2012,12,6,12_2012,06_12_2012,2012,2013,,Thursday,weekday,32,46,0,0,0.001
342,12/7/2012,2012,12,7,12_2012,07_12_2012,2012,2013,,Friday,weekday,41,46,0,0,0.08
343,12/8/2012,2012,12,8,12_2012,08_12_2012,2012,2013,,Saturday,weekend,36,42,0,0,0.15
344,12/9/2012,2012,12,9,12_2012,09_12_2012,2012,2013,,Sunday,weekend,35,41,0.001,0,0.21
345,12/10/2012,2012,12,10,12_2012,10_12_2012,2012,2013,,Monday,weekday,31,38,0.001,0,0.001
346,12/11/2012,2012,12,11,12_2012,11_12_2012,2012,2013,,Tuesday,weekday,24,34,0.001,0,0.001
347,12/12/2012,2012,12,12,12_2012,12_12_2012,2012,2013,,Wednesday,weekday,28,46,0,0,0
348,12/13/2012,2012,12,13,12_2012,13_12_2012,2012,2013,,Thursday,weekday,32,49,0,0,0
349,12/14/2012,2012,12,14,12_2012,14_12_2012,2012,2013,,Friday,weekday,26,50,0,0,0
350,12/15/2012,2012,12,15,12_2012,15_12_2012,2012,2013,,Saturday,weekend,37,50,0,0,0.34
351,12/16/2012,2012,12,16,12_2012,16_12_2012,2012,2013,,Sunday,weekend,38,49,0,0,0.001
352,12/17/2012,2012,12,17,12_2012,17_12_2012,2012,2013,,Monday,weekday,30,40,0,0,0
353,12/18/2012,2012,12,18,12_2012,18_12_2012,2012,2013,,Tuesday,weekday,31,41,0.001,0,0.001
354,12/19/2012,2012,12,19,12_2012,19_12_2012,2012,2013,,Wednesday,weekday,32,43,0,0,0.08
355,12/20/2012,2012,12,20,12_2012,20_12_2012,2012,2013,,Thursday,weekday,33,49,0.2,0,1.26
356,12/21/2012,2012,12,21,12_2012,21_12_2012,2012,2013,,Friday,weekday,20,33,0.1,T,0.01
357,12/22/2012,2012,12,22,12_2012,22_12_2012,2012,2013,,Saturday,weekend,17,32,0,0,0
358,12/23/2012,2012,12,23,12_2012,23_12_2012,2012,2013,,Sunday,weekend,21,34,0,0,0
359,12/24/2012,2012,12,24,12_2012,24_12_2012,2012,2013,,Monday,weekday,28,34,0.001,0,0.001
360,12/25/2012,2012,12,25,12_2012,25_12_2012,2012,2013,Christmas Day,Tuesday,weekday,25,33,0.1,0,0.01
361,12/26/2012,2012,12,26,12_2012,26_12_2012,2012,2013,,Wednesday,weekday,28,33,0.001,0,0.001
362,12/27/2012,2012,12,27,12_2012,27_12_2012,2012,2013,,Thursday,weekday,28,33,0.001,0,0.001
363,12/28/2012,2012,12,28,12_2012,28_12_2012,2012,2013,,Friday,weekday,29,32,0.3,0,0.01
364,12/29/2012,2012,12,29,12_2012,29_12_2012,2012,2013,,Saturday,weekend,20,32,0.2,0,0.001
365,12/30/2012,2012,12,30,12_2012,30_12_2012,2012,2013,,Sunday,weekend,14,33,0,0,0
366,12/31/2012,2012,12,31,12_2012,31_12_2012,2012,2013,,Monday,weekday,20,35,0,0,0
367,1/1/2013,2013,1,1,01_2013,01_01_2013,2013,2013,"New Year's Day",Tuesday,weekday,11,25,0,0,0
368,1/2/2013,2013,1,2,01_2013,02_01_2013,2013,2013,,Wednesday,weekday,10,30,0,0,0
369,1/3/2013,2013,1,3,01_2013,03_01_2013,2013,2013,,Thursday,weekday,18,29,0.001,0,0.001
370,1/4/2013,2013,1,4,01_2013,04_01_2013,2013,2013,,Friday,weekday,13,36,0,0,0
371,1/5/2013,2013,1,5,01_2013,05_01_2013,2013,2013,,Saturday,weekend,18,39,0.4,0,0.03
372,1/6/2013,2013,1,6,01_2013,06_01_2013,2013,2013,,Sunday,weekend,18,36,0,0,0
373,1/7/2013,2013,1,7,01_2013,07_01_2013,2013,2013,,Monday,weekday,15,41,0,0,0
374,1/8/2013,2013,1,8,01_2013,08_01_2013,2013,2013,,Tuesday,weekday,22,44,0,0,0
375,1/9/2013,2013,1,9,01_2013,09_01_2013,2013,2013,,Wednesday,weekday,27,50,0,0,0.001
376,1/10/2013,2013,1,10,01_2013,10_01_2013,2013,2013,,Thursday,weekday,22,45,0,0,0.63
377,1/11/2013,2013,1,11,01_2013,11_01_2013,2013,2013,,Friday,weekday,42,52,0,0,0.3
378,1/12/2013,2013,1,12,01_2013,12_01_2013,2013,2013,,Saturday,weekend,30,53,0.001,0,0.06
379,1/13/2013,2013,1,13,01_2013,13_01_2013,2013,2013,,Sunday,weekend,14,30,0.001,0,0.1
380,1/14/2013,2013,1,14,01_2013,14_01_2013,2013,2013,,Monday,weekday,12,25,0,0,0
381,1/15/2013,2013,1,15,01_2013,15_01_2013,2013,2013,,Tuesday,weekday,12,31,0,0,0
382,1/16/2013,2013,1,16,01_2013,16_01_2013,2013,2013,,Wednesday,weekday,16,36,0.001,0,0.001
383,1/17/2013,2013,1,17,01_2013,17_01_2013,2013,2013,,Thursday,weekday,20,33,0,0,0
384,1/18/2013,2013,1,18,01_2013,18_01_2013,2013,2013,,Friday,weekday,19,43,0,0,0
385,1/19/2013,2013,1,19,01_2013,19_01_2013,2013,2013,,Saturday,weekend,28,47,0,0,0
386,1/20/2013,2013,1,20,01_2013,20_01_2013,2013,2013,,Sunday,weekend,13,28,0,0,0
387,1/21/2013,2013,1,21,01_2013,21_01_2013,2013,2013,Martin Luther King Jr. Day,Monday,weekday,5,15,0.001,0,0.001
388,1/22/2013,2013,1,22,01_2013,22_01_2013,2013,2013,,Tuesday,weekday,-1,11,0,0,0
389,1/23/2013,2013,1,23,01_2013,23_01_2013,2013,2013,,Wednesday,weekday,10,23,0.4,0,0.01
390,1/24/2013,2013,1,24,01_2013,24_01_2013,2013,2013,,Thursday,weekday,4,22,0.001,0,0.001
391,1/25/2013,2013,1,25,01_2013,25_01_2013,2013,2013,,Friday,weekday,18,29,1.1,0,0.06
392,1/26/2013,2013,1,26,01_2013,26_01_2013,2013,2013,,Saturday,weekend,13,28,0,0,0
393,1/27/2013,2013,1,27,01_2013,27_01_2013,2013,2013,,Sunday,weekend,23,37,0.1,0,0.58
394,1/28/2013,2013,1,28,01_2013,28_01_2013,2013,2013,,Monday,weekday,37,48,0,0,0.08
395,1/29/2013,2013,1,29,01_2013,29_01_2013,2013,2013,,Tuesday,weekday,39,63,0,0,1.33
396,1/30/2013,2013,1,30,01_2013,30_01_2013,2013,2013,,Wednesday,weekday,21,44,0.6,0,0.45
397,1/31/2013,2013,1,31,01_2013,31_01_2013,2013,2013,,Thursday,weekday,6,21,0.001,0,0.001
398,2/1/2013,2013,2,1,02_2013,01_02_2013,2013,2013,,Friday,weekday,0,14,0.5,0,0.02
399,2/2/2013,2013,2,2,02_2013,02_02_2013,2013,2013,,Saturday,weekend,8,23,1.8,0,0.12
400,2/3/2013,2013,2,3,02_2013,03_02_2013,2013,2013,,Sunday,weekend,9,21,0.5,2,0.04
401,2/4/2013,2013,2,4,02_2013,04_02_2013,2013,2013,,Monday,weekday,13,28,2.4,3,0.19
402,2/5/2013,2013,2,5,02_2013,05_02_2013,2013,2013,,Tuesday,weekday,6,31,0.5,3,0.02
403,2/6/2013,2013,2,6,02_2013,06_02_2013,2013,2013,,Wednesday,weekday,11,36,0,2,0
404,2/7/2013,2013,2,7,02_2013,07_02_2013,2013,2013,,Thursday,weekday,31,34,1.4,2,1.07
405,2/8/2013,2013,2,8,02_2013,08_02_2013,2013,2013,,Friday,weekday,23,33,0.1,3,0.001
406,2/9/2013,2013,2,9,02_2013,09_02_2013,2013,2013,,Saturday,weekend,20,32,0,3,0
407,2/10/2013,2013,2,10,02_2013,10_02_2013,2013,2013,,Sunday,weekend,30,49,0,3,0.29
408,2/11/2013,2013,2,11,02_2013,11_02_2013,2013,2013,,Monday,weekday,29,45,0.001,0,0.001
409,2/12/2013,2013,2,12,02_2013,12_02_2013,2013,2013,,Tuesday,weekday,21,29,0,0,0
410,2/13/2013,2013,2,13,02_2013,13_02_2013,2013,2013,,Wednesday,weekday,19,44,0,0,0
411,2/14/2013,2013,2,14,02_2013,14_02_2013,2013,2013,,Thursday,weekday,33,39,0,0,0.001
412,2/15/2013,2013,2,15,02_2013,15_02_2013,2013,2013,,Friday,weekday,20,33,0.001,0,0.001
413,2/16/2013,2013,2,16,02_2013,16_02_2013,2013,2013,,Saturday,weekend,12,20,0.001,0,0.001
414,2/17/2013,2013,2,17,02_2013,17_02_2013,2013,2013,,Sunday,weekend,9,30,0,0,0
415,2/18/2013,2013,2,18,02_2013,18_02_2013,2013,2013,"Presidents' Day",Monday,weekday,27,52,0.001,0,0.29
416,2/19/2013,2013,2,19,02_2013,19_02_2013,2013,2013,,Tuesday,weekday,12,30,0.2,0,0.001
417,2/20/2013,2013,2,20,02_2013,20_02_2013,2013,2013,,Wednesday,weekday,8,24,0,0,0
418,2/21/2013,2013,2,21,02_2013,21_02_2013,2013,2013,,Thursday,weekday,19,32,0.8,0,0.07
419,2/22/2013,2013,2,22,02_2013,22_02_2013,2013,2013,,Friday,weekday,24,34,1.9,3,0.2
420,2/23/2013,2013,2,23,02_2013,23_02_2013,2013,2013,,Saturday,weekend,22,28,0.001,2,0.001
421,2/24/2013,2013,2,24,02_2013,24_02_2013,2013,2013,,Sunday,weekend,17,39,0,2,0
422,2/25/2013,2013,2,25,02_2013,25_02_2013,2013,2013,,Monday,weekday,20,43,0,1,0
423,2/26/2013,2013,2,26,02_2013,26_02_2013,2013,2013,,Tuesday,weekday,32,36,4.8,0,0.45
424,2/27/2013,2013,2,27,02_2013,27_02_2013,2013,2013,,Wednesday,weekday,32,34,1,5,0.18
425,2/28/2013,2013,2,28,02_2013,28_02_2013,2013,2013,,Thursday,weekday,27,35,0.2,4,0.02
426,3/1/2013,2013,3,1,03_2013,01_03_2013,2013,2013,,Friday,weekday,25,30,0.7,3,0.02
427,3/2/2013,2013,3,2,03_2013,02_03_2013,2013,2013,,Saturday,weekend,17,31,0.001,3,0.001
428,3/3/2013,2013,3,3,03_2013,03_03_2013,2013,2013,,Sunday,weekend,15,34,0,3,0
429,3/4/2013,2013,3,4,03_2013,04_03_2013,2013,2013,,Monday,weekday,18,34,0.001,3,0.001
430,3/5/2013,2013,3,5,03_2013,05_03_2013,2013,2013,,Tuesday,weekday,29,33,9.2,3,0.66
431,3/6/2013,2013,3,6,03_2013,06_03_2013,2013,2013,,Wednesday,weekday,28,34,0.001,10,0.001
432,3/7/2013,2013,3,7,03_2013,07_03_2013,2013,2013,,Thursday,weekday,26,40,0,9,0
433,3/8/2013,2013,3,8,03_2013,08_03_2013,2013,2013,,Friday,weekday,19,40,0,6,0
434,3/9/2013,2013,3,9,03_2013,09_03_2013,2013,2013,,Saturday,weekend,30,44,0.001,5,0.04
435,3/10/2013,2013,3,10,03_2013,10_03_2013,2013,2013,,Sunday,weekend,39,51,0,T,0.87
436,3/11/2013,2013,3,11,03_2013,11_03_2013,2013,2013,,Monday,weekday,33,48,0.001,0,0.07
437,3/12/2013,2013,3,12,03_2013,12_03_2013,2013,2013,,Tuesday,weekday,26,37,0.3,0,0.05
438,3/13/2013,2013,3,13,03_2013,13_03_2013,2013,2013,,Wednesday,weekday,22,33,0.001,0,0.001
439,3/14/2013,2013,3,14,03_2013,14_03_2013,2013,2013,,Thursday,weekday,23,37,0.001,0,0.001
440,3/15/2013,2013,3,15,03_2013,15_03_2013,2013,2013,,Friday,weekday,30,41,0,0,0.2
441,3/16/2013,2013,3,16,03_2013,16_03_2013,2013,2013,,Saturday,weekend,30,35,0.001,0,0.001
442,3/17/2013,2013,3,17,03_2013,17_03_2013,2013,2013,,Sunday,weekend,26,35,0,0,0
443,3/18/2013,2013,3,18,03_2013,18_03_2013,2013,2013,,Monday,weekday,21,35,0.1,0,0.08
444,3/19/2013,2013,3,19,03_2013,19_03_2013,2013,2013,,Tuesday,weekday,17,32,0.001,0,0.001
445,3/20/2013,2013,3,20,03_2013,20_03_2013,2013,2013,,Wednesday,weekday,14,25,0.001,0,0.001
446,3/21/2013,2013,3,21,03_2013,21_03_2013,2013,2013,,Thursday,weekday,14,33,0,0,0
447,3/22/2013,2013,3,22,03_2013,22_03_2013,2013,2013,,Friday,weekday,20,41,0,0,0
448,3/23/2013,2013,3,23,03_2013,23_03_2013,2013,2013,,Saturday,weekend,25,41,0,0,0
449,3/24/2013,2013,3,24,03_2013,24_03_2013,2013,2013,,Sunday,weekend,32,37,0.1,0,0.01
450,3/25/2013,2013,3,25,03_2013,25_03_2013,2013,2013,,Monday,weekday,32,38,0.001,0,0.001
451,3/26/2013,2013,3,26,03_2013,26_03_2013,2013,2013,,Tuesday,weekday,29,43,0,0,0
452,3/27/2013,2013,3,27,03_2013,27_03_2013,2013,2013,,Wednesday,weekday,31,42,0,0,0
453,3/28/2013,2013,3,28,03_2013,28_03_2013,2013,2013,,Thursday,weekday,28,51,0,0,0
454,3/29/2013,2013,3,29,03_2013,29_03_2013,2013,2013,,Friday,weekday,32,55,0,0,0
455,3/30/2013,2013,3,30,03_2013,30_03_2013,2013,2013,,Saturday,weekend,28,59,0,0,0.001
456,3/31/2013,2013,3,31,03_2013,31_03_2013,2013,2013,,Sunday,weekend,36,59,0,0,0.001
457,4/1/2013,2013,4,1,04_2013,01_04_2013,2013,2013,,Monday,weekday,29,41,0,0,0
458,4/2/2013,2013,4,2,04_2013,02_04_2013,2013,2013,,Tuesday,weekday,25,45,0,0,0
459,4/3/2013,2013,4,3,04_2013,03_04_2013,2013,2013,,Wednesday,weekday,25,44,0,0,0
460,4/4/2013,2013,4,4,04_2013,04_04_2013,2013,2013,,Thursday,weekday,25,58,0,0,0
461,4/5/2013,2013,4,5,04_2013,05_04_2013,2013,2013,,Friday,weekday,36,45,0,0,0
462,4/6/2013,2013,4,6,04_2013,06_04_2013,2013,2013,,Saturday,weekend,36,70,0,0,0.04
463,4/7/2013,2013,4,7,04_2013,07_04_2013,2013,2013,,Sunday,weekend,40,59,0,0,0.001
464,4/8/2013,2013,4,8,04_2013,08_04_2013,2013,2013,,Monday,weekday,41,64,0,0,0.49
465,4/9/2013,2013,4,9,04_2013,09_04_2013,2013,2013,,Tuesday,weekday,39,55,0,0,0.2
466,4/10/2013,2013,4,10,04_2013,10_04_2013,2013,2013,,Wednesday,weekday,38,41,0.001,0,0.94
467,4/11/2013,2013,4,11,04_2013,11_04_2013,2013,2013,,Thursday,weekday,38,46,0,0,0.24
468,4/12/2013,2013,4,12,04_2013,12_04_2013,2013,2013,,Friday,weekday,37,45,0,0,0.001
469,4/13/2013,2013,4,13,04_2013,13_04_2013,2013,2013,,Saturday,weekend,34,45,0.001,0,0.001
470,4/14/2013,2013,4,14,04_2013,14_04_2013,2013,2013,,Sunday,weekend,38,69,0.001,0,0.001
471,4/15/2013,2013,4,15,04_2013,15_04_2013,2013,2013,,Monday,weekday,44,66,0,0,0.36
472,4/16/2013,2013,4,16,04_2013,16_04_2013,2013,2013,,Tuesday,weekday,40,58,0,0,0.01
473,4/17/2013,2013,4,17,04_2013,17_04_2013,2013,2013,,Wednesday,weekday,42,49,0.001,0,2.01
474,4/18/2013,2013,4,18,04_2013,18_04_2013,2013,2013,,Thursday,weekday,39,63,0,0,3.54
475,4/19/2013,2013,4,19,04_2013,19_04_2013,2013,2013,,Friday,weekday,33,40,0.1,0,0.01
476,4/20/2013,2013,4,20,04_2013,20_04_2013,2013,2013,,Saturday,weekend,31,47,0,0,0
477,4/21/2013,2013,4,21,04_2013,21_04_2013,2013,2013,,Sunday,weekend,29,54,0,0,0
478,4/22/2013,2013,4,22,04_2013,22_04_2013,2013,2013,,Monday,weekday,38,67,0,0,0
479,4/23/2013,2013,4,23,04_2013,23_04_2013,2013,2013,,Tuesday,weekday,38,59,0,0,0.7
480,4/24/2013,2013,4,24,04_2013,24_04_2013,2013,2013,,Wednesday,weekday,37,50,0,0,0.04
481,4/25/2013,2013,4,25,04_2013,25_04_2013,2013,2013,,Thursday,weekday,38,51,0,0,0.07
482,4/26/2013,2013,4,26,04_2013,26_04_2013,2013,2013,,Friday,weekday,34,67,0,0,0
483,4/27/2013,2013,4,27,04_2013,27_04_2013,2013,2013,,Saturday,weekend,43,68,0,0,0
484,4/28/2013,2013,4,28,04_2013,28_04_2013,2013,2013,,Sunday,weekend,49,65,0,0,0.03
485,4/29/2013,2013,4,29,04_2013,29_04_2013,2013,2013,,Monday,weekday,47,74,0,0,0
486,4/30/2013,2013,4,30,04_2013,30_04_2013,2013,2013,,Tuesday,weekday,61,85,0,0,0
487,5/1/2013,2013,5,1,05_2013,01_05_2013,2013,2013,,Wednesday,weekday,56,84,0,0,0
488,5/2/2013,2013,5,2,05_2013,02_05_2013,2013,2013,,Thursday,weekday,42,55,0,0,0.11
489,5/3/2013,2013,5,3,05_2013,03_05_2013,2013,2013,,Friday,weekday,40,48,0,0,0.05
